Publication_Type	Authors	Article_Title	Source_Title	Book_Series_Subtitle	Volume	Issue	Special_Issue	Meeting_Abstract	Start_Page	End_Page	Article_Number	DOI	Document_Type	Publication_Date	Publication_Year	Abstract	Times_Cited_WoS_Core	Times_Cited_CSCD	Times_Cited_RSCI	Times_Cited_ARCI	Times_Cited_BCI	Times_Cited_SCIELO	Times_Cited_All_Databases	Indexed_Date	UT_(Unique_ID)	Climate	Land_use	Spatial	Inv_spp	Seeds	Fire	Restor	Class_survey	Veg_dynamics	DBs	Grassland	Forest	Wetlands	Other	INCLUDE
J	"Trotta, Giacomo; Boscutti, Francesco; Jamoneau, Aurelien; Decocq, Guillaume; Chiarucci, Alessandro"	There is room for everyone: Invasion credit cannot be inferred from the species-area relationship in fragmented forests	APPLIED VEGETATION SCIENCE	NA	26	3	NA	NA	NA	NA	e12745	10.1111/avsc.12745	Article	JUL 2023	2023	"Questions: Land use change, habitat fragmentation and biological invasion represent major drivers of global change that strongly interact to alter ecosystems. Following the breaking apart of forests into smaller fragments or the afforestation of former agricultural lands, biodiversity experiences drastic changes due to species loss and turnover over time. This leads to two important outcomes, namely extinction debt and invasion (colonization) credit, which both reflect the inertia of the system's response to environmental changes. Our study investigated the following questions:center dot Is it possible to infer invasion credit from species-area relationship (SAR) residuals both for native and alien plants?center dot Is there any trend linked with the degree of habitat fragmentation through time?Location: Somme, Oise and Aisne departments, northern France.Methods: We analyzed the pattern of SARs' residuals for native and alien vascular plant species separately across nine sets of forest fragments that differ by the landscape matrix they are embedded in (i.e., open field, bocage, forest), while considering plant richness, area and age of the 355 forest patches.Results: The relationship between alien and native SARs' residuals is positive across all landscapes, suggesting a lack of invasion credit. Instead, these results support the rich get richer hypothesis, that is a high environmental heterogeneity allows colonization by new species, be they native or alien. Interestingly, the relationship between alien and native residuals depends upon fragment age (i.e., time since patch creation) in the most intensively managed landscapes (i.e., open fields). In the latter, recent forest patches are more prone to alien invasion, as a likely consequence of increased alien propagule pressure (i.e., more sources and vectors for alien plants), increased forest invasibility (i.e., disturbance-induced environmental heterogeneity), and decreased matrix permeability (i.e., natives are more dispersal-limited than aliens).Conclusions: Our study provides new insights into alien species ecology, by showing that (i) it is not possible to infer invasion credit from the SAR's residuals; (ii) the invasion rate by alien species in forest fragments increases with their native species richness, and (iii) this relationship depends upon patch age in intensively managed landscapes."	8	0	0	0	6	0	8	2023-08-26	WOS:001044692900001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Lazarus, Brynne E.; Germino, Matthew J."	"A chemical and bio-herbicide mixture increased exotic invaders, both targeted and non-targeted, across a diversely invaded landscape after fire"	APPLIED VEGETATION SCIENCE	NA	24	2	NA	NA	NA	NA	e12574	10.1111/avsc.12574	Article	APR 2021	2021	"Questions Invasive-plant treatments often target a single or few species, but many landscapes are diversely invaded. Exotic annual grasses (EAGs) increase wildfires and degrade native perennial plant communities in cold-desert rangelands, and herbicides are thus sprayed to inhibit EAG germination and establishment. We asked how EAG target and non-target species responded to an herbicide mixture sprayed over a large, topographically diverse landscape after wildfire. We focused on how whole-community and natural EAG-pathogen treatment responses varied over years and physical properties of sites. Location Sagebrush steppe of southwest Idaho, USA. Methods We monitored plant cover and diversity in 41 pairs of plots located inside or outside areas (486 ha total) treated with a combined aerial broadcast spray of pre-emergent herbicide (imazapic) and weed-suppressive bacteria (Pseudomonas fluorescens, MB906) to target EAGs after wildfires. Results EAG cover and exotic species richness were initially less in treated plots but increased to levels similar to or greater than those of untreated plots by the third post-treatment year. The EAG pathogen Ustilago bullata was not directly affected by the treatment. The treatment increased exotic perennial forb cover in all plots and exotic annual forb cover in cooler/wetter plots but reduced exotic annual forb cover in warmer/drier plots. Cover of the invasive biennial grass Poa bulbosa decreased more across study years in untreated than treated plots. Among natives, the treatment reduced perennial grass cover and annual forb presence but led to marginal increases in perennial forb cover and, on soils with less gravel, increased shrub presence. Conclusions A treatment targeting a single plant functional group did not achieve lasting success in these diversely invaded communities. Spraying alone did not release native perennials sufficiently to counteract the simultaneous release of secondary invaders and the return of target invaders. Planting or seeding may also be needed to achieve management goals."	4	0	0	0	3	0	5	2021-07-14	WOS:000667075000001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Pickett, S. T. A.; Cadenasso, M. L.; Meiners, S. J."	Ever since Clements: from succession to vegetation dynamics and understanding to intervention	APPLIED VEGETATION SCIENCE	NA	12	1	NA	NA	9	21	NA	10.1111/j.1654-109X.2009.01019.x	Review	FEB 2009	2009	"Introduction: This paper surveys a framework for vegetation dynamics to provide conceptual background for a series of papers addressing the role of vegetation dynamics in restoration.Richness of the foundation: Classical Succession theory provides key ingredients for contemporary process Studies of vegetation dynamics. The contemporary framework incorporates processes identified by Gleason and other critics of Clements' theory.Multiple causality: The Clementsian causes, when expanded to include interaction and to clarify net effects, accommodate those now recognized in vegetation dynamics.A mature successional framework: A hierarchical framework has emerged to evaluate the causes of vegetation dynamics. The framework identifies the general causes as site availability, species availability, and species performance.Differentials as drivers: Differentials in any of the three general Causes can drive change in plant communities. Each general cause consists of specific mechanisms.A model template: To predict vegetation dynamics trajectories, models are required. A model template is presented to operationalize the hierarchical framework. Outcomes are contingent oil species pools and environmental contexts and may be progressive or retrogressive.Relationships of frameworks: Other contemporary frameworks in biology relate to vegetation dynamics.Application to restoration: The vegetation dynamics framework is relevant to restoration through linkages with landscape ecology, disturbance ecology, competition, invasion ecology, and community assembly. The differentials of site availability, species availability, and species performance suggest the processes and strategies available for restoration.Conclusions: A synthetic framework of vegetation brings together the mechanisms required for successful restoration."	121	3	0	0	97	4	158	2009-02-01	WOS:000265846400003	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Hartman, K. M.; McCarthy, B. C."	A dendro-ecological study of forest overstorey productivity following the invasion of the non-indigenous shrub Lonicera maackii	APPLIED VEGETATION SCIENCE	NA	10	1	NA	NA	3	14	NA	10.1111/j.1654-109X.2007.tb00498.x	Article	APR 2007	2007	"Question: Will a non-indigenous, invasive, understorey shrub, such, as Lonicera maackii (Amur honeysuckle) have all impact on the productivity of overstorey trees in hardwood forests?Location: Trees from 12 invaded and four non-invaded sites were sampled in hardwood forests of southwestern Ohio, US.Methods: Changes in radial and basal area tree growth in the ten years prior to L. maackii invasion vs. ten years after invasion were examined using dendrochronological techniques. Intervention analysis was used to detect growth changes 25 years prior to and 25 years following invasion, and estimates of load impacts for L. maackii population and biomass were also calculated.Results: We found that the rate of radial and basal area growth of overstorey trees was reduced significantly in eleven out of twelve invaded sites. Non-invaded sites did not exhibit this consistent pattern of reduced growth. For invaded vs. non-invaded sites, the mean basal area growth was reduced by 15.8%, and the overall rate of basal area growth was reduced by 53.1%. Intervention analysis revealed that the first significant growth reductions were 6.25 +/- 1.24 (mean +/- SE) years after invasion with. the greatest frequency of negative growth changes occurring 20 years after invasion. In invaded stands, 41% of trees experienced negative growth changes. In terms of invasive load estim nates per 1000 L. maackii individuals, radial tree growth was reduced by 0.56 mm.a(-1), and basal area growth was reduced by 0.74 cm(2).a(-1). Given these findings, significant economic losses could occur in hardwood forests of Ohio.Conclusions: To our knowledge, this is the first study using dendrochronological techniques to investigate the impact of a non-indigenous, understorey plant on overstorey tree growth. Active management will likely be needed to maintain forest prod uctivity in L. maackii impacted landscapes."	58	0	0	0	54	0	81	2007-04-01	WOS:000245934700002	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Mariotte, Pierre; Spotswood, Erica N.; Farrer, Emily C.; Suding, Katharine N."	Positive litter feedbacks of an introduced species reduce native diversity and promote invasion in Californian grasslands	APPLIED VEGETATION SCIENCE	NA	20	1	NA	NA	28	39	NA	10.1111/avsc.12291	Article	JAN 2017	2017	"Questions: Californian grasslands have a long history of invasion, starting with the introduction of exotic forage species a century ago, and followed by newer waves of invaders. Both exotic and invasive species produce large amounts of litter, but the importance of litter accumulation on the growth and expansion of these species has not been rigorously assessed. We addressed the following questions: (1) do litter type (exotic or invasive species) and litter quantity affect exotic and invasive plant performance; (2) at which plant life stages does litter accumulation effects occur; and (3) is litter accumulation impacting native species recruitment and diversity?Location: Semi-natural grasslands, northern California.Methods: We created litter quantity gradients (0, 62.5, 125, 250 or 500 g.m(-2)) of three litter types (exotic or invasive species litter or a mixture of both). We evaluated litter effects on the germination, recruitment, production of flowers and biomass production of the exotic Avena fatua, the invasive Elymus caput-medusae and a mixture of native species. We used litter depth as a proxy for litter accumulation and measured litter impacts on light availability at ground level, soilmoisture, soil andmicrobial C and N.Results: We found a significant litter depth impact on all species, but no litter type effects. Litter accumulation principally reduced light availability at ground level and positively affected exotic and invasive species at different life-history stages. Above-ground biomass production of the exotic species Avena increased with increased litter depth, suggesting a litter accumulation feedback. The invasive species Elymus responded to increased litter with increased seed production, rather than biomass production. In contrast, litter negatively affected the recruitment and diversity of native species.Conclusion: Overall, our findings point to cascading effects in invasion with positive litter accumulation feedbacks of an exotic species simultaneously reducing native diversity and promoting seed production of a more recent invasive arrival. These results have strong consequences for invasion management and suggest that litter removal practices, such as burning and grazing, would better succeed at limiting the growth and spread of invasive species than herbicide application or seeding."	29	1	0	0	24	0	38	2017-03-30	WOS:000396473500005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Shive, Kristen L.; Kuenzi, Amanda M.; Sieg, Carolyn H.; Fule, Peter Z."	Pre-fire fuel reduction treatments influence plant communities and exotic species 9years after a large wildfire	APPLIED VEGETATION SCIENCE	NA	16	3	NA	NA	457	469	NA	10.1111/avsc.12015	Article	JUL 2013	2013	"Questions How did post-wildfire understorey plant community response, including exotic species response, differ between pre-fire treated areas that were less severely burned, and pre-fire untreated areas that were more severely burned? Were these differences consistent through time? Location East-central Arizona, southwestern US. Methods We used a multi-year data set from the 2002 Rodeo-Chediski Fire to detect post-fire trends in plant community response in burned ponderosa pine forests. Within the burn perimeter, we examined the effects of pre-fire fuels treatments on post-fire vegetation by comparing paired treated and untreated sites on the Apache-Sitgreaves National Forest. We sampled these paired sites in 2004, 2005 and 2011. Results There were significant differences in pre-fire treated and untreated plant communities by species composition and abundance in 2004 and 2005, but these communities were beginning to converge in 2011. Total understorey plant cover was significantly higher in untreated areas for all 3yr. Plant cover generally increased between 2004 and 2005 and markedly decreased in 2011, with the exception of shrub cover, which steadily increased through time. The sharp decrease in forb and graminoid cover in 2011 is likely related to drought conditions since the fire. Annual/biennial forb and graminoid cover decreased relative to perennial cover through time, consistent with the initial floristics hypothesis. Exotic plant response was highly variable and not limited to the immediate post-fire, annual/biennial community. Despite low overall exotic forb and graminoid cover for all years (<2.5%), several exotic species increased in frequency, and the relative proportion of exotic to native cover increased through time. Conclusions Pre-treatment fuel reduction treatments helped maintain foundation overstorey species and associated native plant communities following this large wildfire. The overall low cover of exotic species on these sites supports other findings that the disturbance associated with high-severity fire does not always result in exotic species invasions. The increase in relative cover and frequency though time indicates that some species are proliferating, and continued monitoring is recommended. Patterns of exotic species invasions after severe burning are not easily predicted, and are likely more dependent on site-specific factors such as propagules, weather patterns and management."	12	1	0	0	9	0	15	2013-07-10	WOS:000319885000011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	YES
J	"Oakley, Clinton A.; Knox, John S."	Plant species richness increases resistance to invasion by non-resident plant species during grassland restoration	APPLIED VEGETATION SCIENCE	NA	16	1	NA	NA	21	28	NA	10.1111/j.1654-109X.2012.01202.x	Article	JAN 2013	2013	"Questions During restoration of bare subsoil, are planted grassland communities with low species richness more susceptible to invasion by non-residents than communities augmented by additional species? What are the mechanisms of invasion resistance in early succession? Location Lexington, Virginia, USA (37.8 degrees N, -79.4 degrees W). Methods We planted 62 3 x 3 m plots on compacted clay subsoil with 2021 replicates of three, 12 and 24 native species. Plots were sampled non-destructively using a stratified random point-intercept method each summer for 5 yr to determine number of species and percentage cover per species, which were classified as residents (planted), internal non-residents (planted in other plots) or external non-residents. Results A negative relationship between planted species richness and invasion developed by the fourth year after planting and strengthened thereafter. Plots consisting of a single, highly dominant, resident C3 grass species were vulnerable to invasion. With the exception of one species, which seems to have overcome resistance with a high seed rain, external non-resident species were less diverse and less abundant in higher diversity plots. Conclusions Increased planted species richness was correlated with increased resistance to invasion by non-residents, and we attribute this effect to a combination of the sampling effect and species complementarity, potentially augmented by high species dominance/low evenness in the low species richness plots."	28	2	0	0	27	0	35	2013-01-01	WOS:000312159400004	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Garbutt, Angus; Wolters, Mineke"	The natural regeneration of salt marsh on formerly reclaimed land	APPLIED VEGETATION SCIENCE	NA	11	3	NA	NA	335	344	NA	10.3170/2008-7-18451	Article	AUG 2008	2008	"Question: Does the vegetation of restored salt marshes increasingly resemble natural reference communities over time?Location: The Essex estuaries, southeast England.Methods: Abandoned reclamations, where coastal defences had been breached in storm events, and Current salt marsh recreation schemes were Surveyed giving a chronosequence of salt marsh regeneration from 2 to 107 years. The presence, abundance and height of plant species were recorded and comparisons were made with adjacent reference salt marsh communities at equivalent elevations.Results: Of the IS paired sites surveyed, 13 regenerated marshes had fewer species than their adjacent reference marsh, three had an equal [lumber and two had more. The plant communities of only two de-embankment sites matched that of the reference community. 0-50 year old sites and 51-100 year old sites had fewer species per quadrat than the 101+ year sites and the reference salt marshes. There was a weak relationship between differences in species richness for regenerated and reference marshes and the time since sites were first re-exposed to tidal inundation. Cover values for the invasive and recently evolved Spartina anglica were greater within regenerated than reference marshes.Conclusions: Salt marsh plants will colonise formerly reclaimed land relatively quickly on resumption of tidal flooding. However, even after 100 years regenerated salt marshes differ in species richness, composition and structure from reference communities."	67	1	0	0	56	0	75	2008-08-01	WOS:000263168800006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Hertling, Ursula M.; Lubke, Roy A."	Indigenous and Ammophila arenaria-dominated dune vegetation on the South African Cape coast	APPLIED VEGETATION SCIENCE	NA	2	2	NA	NA	157	168	NA	10.2307/1478979	Article	DEC 1999	1999	". Communities formed by the potentially invasive European Ammophila arenaria (marram grass) are compared with those dominated by indigenous dune plant species in coastal dune systems. Sampling of communities was carried out along the Cape coast for species richness, species diversity, importance values and species associations. The influence of soil and other environmental factors on vegetation were also compared. While species richness values in A. arenaria communities appear similar to those of indigenous dune plant communities, diversity indices are significantly lower. However, on the basis of importance values of individual species, A. arenaria does not show extreme dominance to the exclusion of other species, as it does on the North American Pacific coast, where it has also been introduced. Because of its growth in dense tufts, A. arenaria is accompanied mostly by small chamaephytes and therophytes, while indigenous stands support more phanerophytes. Moreover, A. arenaria forms weaker species associations than dominant indigenous dune plant species. The alien status of A. arenaria in South Africa is confirmed by applying classification and ordination analyses which failed to differentiate A. arenaria communities according to their geographical origin as achieved with indigenous communities. This may be attributed to the lack of vigorous indigenous plants in A. arenaria communities, which accounts for the low variety in species composition of A. arenaria communities along the coastline. With regard to environmental factors, A. arenaria communities were observed to be less sensitive to extrinsic factors, such as climate, than indigenous dune plant communities. Results confirm that A. arenaria is an alien plant species in South Africa, but do not imply its invasiveness in the present or near future."	9	0	0	0	10	0	12	1999-12-01	WOS:000208472100001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Noda, Akira; Yamanouchi, Takashi; Kobayashi, Kakeru; Nishihiro, Jun"	Temporal continuity and adjacent land use exert different effects on richness of grassland specialists and alien plants in semi-natural grassland	APPLIED VEGETATION SCIENCE	NA	25	3	NA	NA	NA	NA	e12682	10.1111/avsc.12682	Article	JUL 2022	2022	"Aims Grassland plant species diversity is affected by local, temporal and landscape environmental factors, but what is the relative importance of those factors? Understanding this is crucial for the effective conservation of grassland vegetation. We analyzed the factors affecting species richness to contribute to native species conservation and alien species management in grassland vegetation. Location Semi-natural grasslands in Shiroi City, Chiba Prefecture, Japan. Methods The species composition in 36 grasslands was surveyed in 2014. Plants were classified as native grassland specialist, other native or alien species. Generalized Linear Models (GLM) were developed, with the number of species in each plant type as the response variable and local (habitat area, use of mowing management), landscape (adjacent land use, connectivity to other grassland habitats) and temporal (period for which the grassland has been preserved from development, i.e., temporal continuity) factors as explanatory variables. Other GLM were developed with the presence/absence of each species as a response variable and three factors as explanatory variables. Results Habitat area, use of mowing management and temporal continuity were most important in explaining the number of grassland specialist species and had significant positive effects on their richness. Species-based analysis identified a significant positive effect of temporal continuity on grassland specialist species. By contrast, habitat area and adjacent land use were most related to alien species richness. The number of alien species was high in grasslands adjacent to farmlands or roads. Conclusions The relative importance of temporal and spatial factors differs between native grassland specialists and alien species. Mowing is effective for the conservation of grassland specialists' species diversity, particularly in historically old grasslands. However, it is necessary to pay attention to the invasion of alien species from adjacent residential or agricultural areas."	4	0	0	0	3	0	4	2022-09-23	WOS:000854868500001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Hanley, M. E."	Thermal shock and germination in North-West European Genisteae: implications for heathland management and invasive weed control using fire	APPLIED VEGETATION SCIENCE	NA	12	3	NA	NA	385	390	NA	10.1111/j.1654-109X.2009.01038.x	Article	AUG 2009	2009	"Question: Is the stimulation of germination by thermal shock (resulting from the passage of fire) commonly observed for Mediterranean-climate Fabaceac also apparent for NW European Genisteae (Fabaceae) species?Location: Southern England and NW France.Methods: The germination of Cytisus scopiarius, Genista anglica, Ulex europaeus, Ulex gallii and Ulex minor was examined following exposure to a range of temperatures (50 degrees C, 65 degrees C, 80 degrees C, 95 degrees C and 110 degrees C) applied to seeds for 5 min. A sixth Mediterranean-origin species (Spartium junceum) was also included since it is a common invasive in NW Europe and North America.Results: All five native NW European species displayed increased germination following thermal shock, even when seeds were heated to 110 degrees C. However, there was some variation depending on provenance: in contrast to seeds collected from southern England, germination of French C. scopiarius seeds was unaffected by temperature. Spartium junceum germinated most at 95 degrees C, but was the only species to show reduced germination when seeds were heated to 110 degrees C.Conclusions: The NW European Genisteae appear to be pre-adapted to the high temperatures associated with fire; a response attributable to their evolutionary origins in the fire-prone ecosystems of the Mediterranean Basin. Consequently, projected increases in fire frequency linked to climate change may stimulate their regeneration in NW European heathlands, potentially altering the species composition of these ecosystems. Additionally, a clearer understanding of the interaction between thermal shock and germination may explain why fire has so frequently been ineffective in controlling invasive Genisteae populations worldwide."	22	1	0	0	19	3	24	2009-08-01	WOS:000268571000012	0	0	0	0	1	0	0	0	0	0	0	0	0	0	YES
J	"Colado, Maria Luciana Zequim; Reis, Leticia Koutchin; Guerra, Angelica; Guerin, Natalia; Szabo, Judit Kriszta; Garcia, Leticia Couto"	Mixing Green Manure With Native Seeds in the Same Row Enhances Species Establishment in Restoration Areas of the Brazilian Cerrado	APPLIED VEGETATION SCIENCE	NA	28	1	NA	NA	NA	NA	e70015	10.1111/avsc.70015	Article	JAN 2025	2025	"Aims This study investigates the effectiveness of different spatial arrangements of green manure and native species in promoting native seedling emergence and reducing invasive grass cover in restoration efforts, particularly within agricultural landscapes. Location Cerrado biome (savanna), Brazil. Methods We tested four experimental setups by direct seeding: (1) native species only (control), (2) native species and green manure mixed in the same row (N + GM [mixture]), (3) green manure and native species planted in separate rows (N + GM [rows]), and (4) native species intercropped with wider strips of green manure (N + GM [strips]). We evaluated richness, seedling abundance, invasive grass cover, and cost-effectiveness 540 days (a year and a half) post planting. Results The N + GM (mixture) treatment yielded the best cost-effectiveness, highest species richness (three species) and seedling abundance (10,267 individuals/ha), along with the lowest invasive grass cover (50%). Hymenaea stigonocarpa Mart. ex Hayne and Astronium fraxinifolium Schott ex Spreng had the highest emergence rates across all treatments. However, green manure alone did not entirely prevent invasive grass, requiring further weed control. N + GM (rows) showed the lowest cost, but should be considered only with ongoing maintenance. Conclusions Mixing green manure with native species in the same row (N + GM [mixture]) is a practical and cost-effective method for increasing native species emergence in the early stages of restoration, particularly in agricultural settings, where mechanized planting is feasible."	1	0	0	0	0	0	1	2025-03-08	WOS:001434934900001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Evans, Andrew W.; Woodward, Brian D.; Wyckoff, A. Christy; Toledo, David; Duke, Sara; Fischer, Christy; Nunez, Claudio; Sierra-Corona, Rodrigo"	Livestock grazing is an effective conservation tool for Californian coastal grassland ecology: An eight-year study on vegetation dynamics	APPLIED VEGETATION SCIENCE	NA	26	3	NA	NA	NA	NA	e12736	10.1111/avsc.12736	Article	JUL 2023	2023	"Questions: Livestock grazing is an expanding land management tool for habitat and fuel management in California grassland ecosystems, despite mixed conclusions about its effects. Our study investigated the following questions: Does a targeted grazing regime promote grassland functioning by clearing bare ground and reducing dead litter cover? Does targeted grazing reduce grassland fuels? Does targeted grazing promote native species cover and diversity? Does targeted grazing reduce non-native, invasive species cover and diversity?Location: The Santa Lucia Preserve, Carmel, California, USA. Methods: Monitoring grazed and ungrazed treatment plots within 17 study sites, we surveyed the effects of a targeted grazing regime on bare ground cover, litter cover and depth, herb height, and diversity and cover of different native and non-native species groups over an eight-year period.Results: On average, grazing successfully increased bare ground (by 2.8% cover), de-creased litter depth (by 3.5 cm) and cover (by 12%), and decreased herb height (by 3.9 cm). Grazed plots had greater cover of native annual forbs (+1.2% cover), while de-creasing invasive Bromus diandrus (by 6.0% cover). There was no difference in either native or non-native species diversity.Conclusions: Targeted grazing can be an appropriate tool to accomplish conservation goals, including biomass management and canopy clearing, while improving native annual forbs without risk to native species as a whole. Further steps in adaptive manage-ment must examine how the application of grazing may be altered to further promote native species and to inhibit invasive species."	4	0	0	0	1	0	4	2023-11-27	WOS:001028196500001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Zischg, Andreas Paul; Frehner, Monika; Gubelmann, Paivi; Augustin, Sabine; Brang, Peter; Huber, Barbara"	Participatory modelling of upward shifts of altitudinal vegetation belts for assessing site type transformation in Swiss forests due to climate change	APPLIED VEGETATION SCIENCE	NA	24	4	NA	NA	NA	NA	e12621	10.1111/avsc.12621	Article	OCT-DEC 2021	2021	"AimsClimate change is expected to markedly change site factors, tree species composition and finally ecosystem services provided by forests. Here, we describe the development of a framework for modelling how these changes may transform forest site types. Site types capture information on site conditions like climate, topography and soil, all factors with strong influence on tree species occurrence.LocationSwitzerland.MethodsWe elicited expert knowledge and followed a participatory modelling approach for quantifying upward shifts of altitudinal vegetation belts and the changes in the zonal distribution of main tree species, as a basis for assessing transformation pathways of forest site types for three climate projections.ResultsThe model results show marked range shifts of altitudinal vegetation belts. The change in the vegetation belt and a rule base for forest site type transformations allow for assessing the location-specific and long-term transformation pathway from the current to a future forest site type.ConclusionsThe resulting maps enable forest managers to take climate change into account when selecting tree species. The presented method complements statistical distribution models as it considers more site information, integrates expert knowledge and is based on a forest site type classification which is already widely used by forest practitioners."	9	1	0	0	7	0	10	2022-03-23	WOS:000764249800010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	YES
J	"Corcos, Daria; Nascimbene, Juri; Campesan, Marta; Donadello, Davide; Segat, Veronica; Marini, Lorenzo"	Establishment dynamics of native and exotic plants after disturbance along roadsides	APPLIED VEGETATION SCIENCE	NA	23	2	NA	NA	277	284	NA	10.1111/avsc.12481	Article	APR 2020	2020	"Questions How does small-scale soil disturbance influence establishment dynamics of native and exotic species along roadsides? Does soil disturbance provide potential opportunities to exotic invasions along elevational gradients? Does the established plant community after disturbance reflect the surrounding vegetation?Location Prealps, Italy.Methods To disentangle the role of elevation and soil disturbance in promoting exotic invasions, we performed a manipulative experiment along 12 roads spanning an elevational gradient of ca. 1,200 m. Additionally, we sampled species richness of native and exotic plants in the surroundings of the experimental plots.Results Soil disturbance reduced species richness of native plants, total plant biomass and vegetation cover compared to the undisturbed plots. The decrease in species richness of natives and plant biomass was stronger at higher than lower elevations, suggesting higher colonization opportunities for exotics. However, exotic species richness did not increase with disturbance, probably due to a low propagule and colonization pressure. We observed strong species replacement between control and disturbed plots, indicating that plant communities established after disturbance were not a subset of species communities already occurring in the surrounding vegetation.Conclusions With increasing elevation, disturbance had a stronger negative effect on native than on exotic species. Higher elevations, hitherto considered to have low invasibility, may provide new potential colonization opportunities for exotics but only if disturbance is coupled with an increased propagule pressure. Disturbance along roadsides promoted the establishment of species that did not occur in the surrounding vegetation."	12	0	0	0	13	0	15	2020-04-01	WOS:000522603200012	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Becerra, Pablo I.; Montenegro, Gloria"	The widely invasive tree Pinus radiata facilitates regeneration of native woody species in a semi-arid ecosystem	APPLIED VEGETATION SCIENCE	NA	16	2	NA	NA	173	183	NA	10.1111/j.1654-109X.2012.01221.x	Article	APR 2013	2013	"Question What is the effect of invading individuals of the widely invasive species Pinus radiata D. Don on regeneration of native woody species in a semi-arid ecosystem? Location A semi-arid ecosystem in central Chile. Methods We sampled natural regeneration of native woody species in 40 plots in each of three canopy types: (1) under young adult invading trees of P.radiata located in formerly open (disturbed) sites; (2) in patches of native trees; and (3) in open (disturbed) sites, in two localities where this exotic tree is invading. Additionally, we carried out a field experiment in one of these localities; in eight of each of these canopy types we sowed seeds of ten widely distributed woody native species and monitored their recruitment. We also assessed different biotic and abiotic variables in these canopy types. Results We found that soil water content, depth and cover of leaf litter were higher and photosythetically active radiation was lower under P.radiata trees and native patches than in open sites. In the natural regeneration study, species richness of seedlings was higher in native patches and under P.radiata trees than in open sites, and total abundance of seedlings (including all species) was higher only in native patches than in open sites. In the field experiment, both species richness and total abundance of seedlings were higher in native patches and under P.radiata trees than in open sites. Moreover, in the field experiment species richness recruiting in native patches was higher than under P.radiata trees. Conclusions We suggest that native patches as well as P.radiata trees invading open sites facilitate or have the potential to facilitate regeneration of native species, although facilitation produced by native trees was stronger than that produced by P.radiata. Thus, in sites where nurse plants are not available, invasion by this exotic tree may be exploited in restoration processes through sowing or planting native species under the canopy of invading young trees of P.radiata, eliminating P.radiata individuals after native regeneration has established."	48	0	0	0	37	1	59	2013-04-01	WOS:000315690500003	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Jedrzejek, Birgit; Drees, Birgit; Daniels, Fred J. A.; Hoelzel, Norbert"	Vegetation discontinuities and altitudinal indicator species in mountains of West Greenland: finding the best positions and traits to observe the impact of climate warming in the Arctic	APPLIED VEGETATION SCIENCE	NA	15	3	NA	NA	432	448	NA	10.1111/j.1654-109X.2012.01186.x	Article	AUG 2012	2012	"Aims To delineate boundaries of vegetation belts, characterize these belts by indicator species, plant functional types and plant distribution types, and explore options for climate change monitoring. Location Three research sites in the continental inland of West Greenland. Methods Based on spatially constrained clustering of 147 vegetation releves and 145 transect plots of plant communities, boundaries of altitudinal vegetation belts were assessed. Indicators for altitudinal sections were identified from 664 vegetation releves among vascular plants, bryophytes, lichens and plant functional types using indicator species analysis. The performance of different plant groups along the altitudinal gradient was visualized with response curves. Results Boundaries of altitudinal vegetation belts were detected at 400, 800 and 1175 m a.s.l. on north-facing slopes and at 450, 900 and 1250 m a.s.l. on south-facing slopes. The resulting four vegetation belts were well defined by 99 indicator species and nine indicator plant functional types. Species, plant functional types and vascular plant distribution types showed clear sequences along the altitudinal gradient, which partly resemble their distribution along the latitudinal gradient. Conclusions As an easily observable expansion of shrubs and a decline of mosses and lichens is expected, the boundary at 400/450 m a.s.l. is particularly promising for climate change monitoring. The anticipated replacement of numerous cryophilous by thermophilous indicator species, as well as an obvious shift of plant functional types suggest several monitoring options at 800/900 m a.s.l. The summit areas above 1175/1250 m a.s.l., having a discontinuous plant cover, are considered to be especially vulnerable to fast invasion by species of lower altitudes such as woody plants and sedges. Due to steep gradients and short migration distances in mountains, it can be assumed that these anticipated changes in the study area will be stronger and faster than the already observed changes along the latitudinal gradient in lowland areas of the Arctic."	9	2	0	0	4	0	10	2012-07-25	WOS:000305936800012	0	0	0	0	0	0	0	1	0	0	0	0	0	0	YES
